row_id,app_id,app_name,app_version,cmp_id,cmp_name,cmp_version,cmp_type,app_status,cmp_status,request_id,request_date,request_status,request_step,notes
759,Pra935,Praeuxlog,a.b.0,gol31.018,"Praeuxlog:a.b.0--Cmp Program-18",Ver:0,"Open Source",cancelled,in_review,77PYM,2003-2-7,submitted,review_step,"Open Source. No commercial support"
760,Pra935,Praeuxlog,a.b.0,gol31.019,"Praeuxlog:a.b.0--Cmp Program-19",Ver:0,"Open Source",cancelled,released,92KDQ,2007-9-15,approved,inspection_step," "
761,Pra761,Praeuxlog,a.b.1,gol31.00,"Praeuxlog:a.b.1--Cmp Program-0",Ver:1,"Open Source",cancelled,approved,73DKG,2006-1-27,pending,inspection_step,"Open Source. No commercial support"
762,Pra761,Praeuxlog,a.b.1,gol31.01,"Praeuxlog:a.b.1--Cmp Program-1",Ver:1,Internal,cancelled,in_review,11TBJ,2012-12-23,pending,approval_step," "
763,Pra761,Praeuxlog,a.b.1,gol31.02,"Praeuxlog:a.b.1--Cmp Program-2",Ver:1,Other,cancelled,pending,44MIF,2030-4-26,approved,approval_step,"Public Domain. No Support"
764,Pra761,Praeuxlog,a.b.1,gol31.03,"Praeuxlog:a.b.1--Cmp Program-3",Ver:1,Other,cancelled,in_review,38WLU,2000-11-8,submitted,approval_step," "
765,Pra761,Praeuxlog,a.b.1,gol31.04,"Praeuxlog:a.b.1--Cmp Program-4",Ver:1,"Open Source",cancelled,submitted,94RVE,2030-6-25,approved,review_step,"Open Source. No commercial support"
766,Pra761,Praeuxlog,a.b.1,gol31.05,"Praeuxlog:a.b.1--Cmp Program-5",Ver:1,"Open Source",cancelled,submitted,27BOE,2013-10-22,submitted,review_step,"Open Source. No commercial support"
767,Pra761,Praeuxlog,a.b.1,gol31.06,"Praeuxlog:a.b.1--Cmp Program-6",Ver:1,"Open Source",cancelled,submitted,33NXF,2023-1-17,pending,approval_step," "
768,Pra761,Praeuxlog,a.b.1,gol31.07,"Praeuxlog:a.b.1--Cmp Program-7",Ver:1,Other,cancelled,released,62ORN,2029-7-6,submitted,approval_step," "
769,Pra761,Praeuxlog,a.b.1,gol31.08,"Praeuxlog:a.b.1--Cmp Program-8",Ver:1,"Open Source",cancelled,in_review,61RHV,2010-4-20,pending,approval_step," "
770,Pra761,Praeuxlog,a.b.1,gol31.09,"Praeuxlog:a.b.1--Cmp Program-9",Ver:1,Commercial,cancelled,in_review,19NCE,2009-11-5,pending,review_step," "
771,Pra761,Praeuxlog,a.b.1,gol31.010,"Praeuxlog:a.b.1--Cmp Program-10",Ver:1,Other,cancelled,submitted,91GJS,2022-3-22,approved,approval_step,"Public Domain. No Support"
772,Pra761,Praeuxlog,a.b.1,gol31.011,"Praeuxlog:a.b.1--Cmp Program-11",Ver:1,Commercial,cancelled,approved,68PPR,2024-6-15,submitted,approval_step," "
773,Pra761,Praeuxlog,a.b.1,gol31.012,"Praeuxlog:a.b.1--Cmp Program-12",Ver:1,"Open Source",cancelled,pending,47XWO,2010-8-25,pending,inspection_step," "
774,Pra761,Praeuxlog,a.b.1,gol31.013,"Praeuxlog:a.b.1--Cmp Program-13",Ver:1,"Open Source",cancelled,approved,55HGM,2027-4-25,approved,review_step," "
775,Pra761,Praeuxlog,a.b.1,gol31.014,"Praeuxlog:a.b.1--Cmp Program-14",Ver:1,Commercial,cancelled,pending,99HSA,2010-12-30,approved,inspection_step,"Public Domain. No Support"
776,Pra761,Praeuxlog,a.b.1,gol31.015,"Praeuxlog:a.b.1--Cmp Program-15",Ver:1,Internal,cancelled,submitted,15VYC,2020-11-14,pending,review_step," "
777,Pra761,Praeuxlog,a.b.1,gol31.016,"Praeuxlog:a.b.1--Cmp Program-16",Ver:1,Commercial,cancelled,released,34WET,2024-10-30,approved,inspection_step," "
778,Pra761,Praeuxlog,a.b.1,gol31.017,"Praeuxlog:a.b.1--Cmp Program-17",Ver:1,"Open Source",cancelled,approved,48CUC,2008-6-30,submitted,approval_step," "
779,Pra761,Praeuxlog,a.b.1,gol31.018,"Praeuxlog:a.b.1--Cmp Program-18",Ver:1,Internal,cancelled,approved,76FJO,2012-7-3,approved,review_step," "
780,Pra761,Praeuxlog,a.b.1,gol31.019,"Praeuxlog:a.b.1--Cmp Program-19",Ver:1,Internal,cancelled,in_review,30TJA,2016-12-14,submitted,review_step," "
781,Pra400,Praeuxlog,a.b.2,gol31.00,"Praeuxlog:a.b.2--Cmp Program-0",Ver:2,"Open Source",cancelled,submitted,21TGK,2026-5-31,approved,approval_step," "
782,Pra400,Praeuxlog,a.b.2,gol31.01,"Praeuxlog:a.b.2--Cmp Program-1",Ver:2,Other,cancelled,submitted,72GCD,2027-7-12,pending,inspection_step," "
783,Pra400,Praeuxlog,a.b.2,gol31.02,"Praeuxlog:a.b.2--Cmp Program-2",Ver:2,Other,cancelled,in_review,20CKT,2025-11-4,approved,inspection_step," "
784,Pra400,Praeuxlog,a.b.2,gol31.03,"Praeuxlog:a.b.2--Cmp Program-3",Ver:2,Internal,cancelled,released,32RRF,2011-10-23,approved,review_step," "
785,Pra400,Praeuxlog,a.b.2,gol31.04,"Praeuxlog:a.b.2--Cmp Program-4",Ver:2,Internal,cancelled,in_review,14OHS,2016-6-8,submitted,inspection_step," "
786,Pra400,Praeuxlog,a.b.2,gol31.05,"Praeuxlog:a.b.2--Cmp Program-5",Ver:2,Commercial,cancelled,released,30VSC,2027-2-16,approved,approval_step," "
787,Pra400,Praeuxlog,a.b.2,gol31.06,"Praeuxlog:a.b.2--Cmp Program-6",Ver:2,Commercial,cancelled,released,43RFK,2028-11-17,pending,review_step," "
788,Pra400,Praeuxlog,a.b.2,gol31.07,"Praeuxlog:a.b.2--Cmp Program-7",Ver:2,"Open Source",cancelled,approved,89NOG,2029-2-23,approved,inspection_step," "
789,Pra400,Praeuxlog,a.b.2,gol31.08,"Praeuxlog:a.b.2--Cmp Program-8",Ver:2,Internal,cancelled,submitted,15DRA,2015-7-8,pending,review_step,"Public Domain. No Support"
790,Pra400,Praeuxlog,a.b.2,gol31.09,"Praeuxlog:a.b.2--Cmp Program-9",Ver:2,Internal,cancelled,released,26HTJ,2007-9-11,approved,approval_step," "
791,Pra400,Praeuxlog,a.b.2,gol31.010,"Praeuxlog:a.b.2--Cmp Program-10",Ver:2,"Open Source",cancelled,released,39UAN,2022-6-13,approved,approval_step," "
792,Pra400,Praeuxlog,a.b.2,gol31.011,"Praeuxlog:a.b.2--Cmp Program-11",Ver:2,Commercial,cancelled,in_review,12GGW,2005-6-2,approved,review_step," "
793,Pra400,Praeuxlog,a.b.2,gol31.012,"Praeuxlog:a.b.2--Cmp Program-12",Ver:2,Internal,cancelled,submitted,99CCV,2013-5-28,submitted,inspection_step," "
794,Pra400,Praeuxlog,a.b.2,gol31.013,"Praeuxlog:a.b.2--Cmp Program-13",Ver:2,Other,cancelled,released,45AIJ,2022-3-6,approved,inspection_step," "
795,Pra400,Praeuxlog,a.b.2,gol31.014,"Praeuxlog:a.b.2--Cmp Program-14",Ver:2,Commercial,cancelled,released,89GWQ,2018-7-20,pending,review_step," "
796,Pra400,Praeuxlog,a.b.2,gol31.015,"Praeuxlog:a.b.2--Cmp Program-15",Ver:2,"Open Source",cancelled,pending,80MEX,2021-10-27,submitted,approval_step," "
797,Pra400,Praeuxlog,a.b.2,gol31.016,"Praeuxlog:a.b.2--Cmp Program-16",Ver:2,"Open Source",cancelled,in_review,47VIQ,2025-6-23,submitted,review_step,"Open Source. No commercial support"
798,Pra400,Praeuxlog,a.b.2,gol31.017,"Praeuxlog:a.b.2--Cmp Program-17",Ver:2,Other,cancelled,approved,20FMG,2019-8-16,submitted,approval_step," "
799,Pra400,Praeuxlog,a.b.2,gol31.018,"Praeuxlog:a.b.2--Cmp Program-18",Ver:2,"Open Source",cancelled,released,26FBM,2030-3-5,pending,approval_step," "
800,Pra400,Praeuxlog,a.b.2,gol31.019,"Praeuxlog:a.b.2--Cmp Program-19",Ver:2,Internal,cancelled,in_review,39BBQ,2021-11-23,submitted,review_step," "
801,Pra607,Praeuxlog,a.b.3,gol31.00,"Praeuxlog:a.b.3--Cmp Program-0",Ver:3,"Open Source",cancelled,pending,14LOB,2026-10-27,pending,inspection_step," "
802,Pra607,Praeuxlog,a.b.3,gol31.01,"Praeuxlog:a.b.3--Cmp Program-1",Ver:3,"Open Source",cancelled,approved,38ZED,2030-3-12,submitted,review_step," "
803,Pra607,Praeuxlog,a.b.3,gol31.02,"Praeuxlog:a.b.3--Cmp Program-2",Ver:3,"Open Source",cancelled,released,10YNU,2001-5-16,approved,inspection_step," "
804,Pra607,Praeuxlog,a.b.3,gol31.03,"Praeuxlog:a.b.3--Cmp Program-3",Ver:3,Internal,cancelled,pending,36VUY,2004-11-29,submitted,review_step,"Open Source. No commercial support"
805,Pra607,Praeuxlog,a.b.3,gol31.04,"Praeuxlog:a.b.3--Cmp Program-4",Ver:3,"Open Source",cancelled,approved,84AUG,2009-2-22,pending,approval_step," "
806,Pra607,Praeuxlog,a.b.3,gol31.05,"Praeuxlog:a.b.3--Cmp Program-5",Ver:3,Commercial,cancelled,in_review,66NLX,2006-11-28,submitted,approval_step," "
807,Pra607,Praeuxlog,a.b.3,gol31.06,"Praeuxlog:a.b.3--Cmp Program-6",Ver:3,Internal,cancelled,approved,52IJN,2014-2-26,approved,inspection_step,"Open Source. No commercial support"
808,Pra607,Praeuxlog,a.b.3,gol31.07,"Praeuxlog:a.b.3--Cmp Program-7",Ver:3,Internal,cancelled,approved,56DHQ,2002-11-24,approved,inspection_step,"Public Domain. No Support"
809,Pra607,Praeuxlog,a.b.3,gol31.08,"Praeuxlog:a.b.3--Cmp Program-8",Ver:3,Commercial,cancelled,pending,16XBF,2027-5-15,submitted,review_step," "
810,Pra607,Praeuxlog,a.b.3,gol31.09,"Praeuxlog:a.b.3--Cmp Program-9",Ver:3,Other,cancelled,submitted,11IOA,2019-12-11,pending,inspection_step," "
811,Pra607,Praeuxlog,a.b.3,gol31.010,"Praeuxlog:a.b.3--Cmp Program-10",Ver:3,Internal,cancelled,submitted,30AJE,2021-3-30,pending,review_step,"Open Source. No commercial support"
812,Pra607,Praeuxlog,a.b.3,gol31.011,"Praeuxlog:a.b.3--Cmp Program-11",Ver:3,"Open Source",cancelled,pending,85FIQ,2008-8-19,approved,approval_step," "
813,Pra607,Praeuxlog,a.b.3,gol31.012,"Praeuxlog:a.b.3--Cmp Program-12",Ver:3,"Open Source",cancelled,submitted,78OYS,2017-5-28,approved,approval_step," "
814,Pra607,Praeuxlog,a.b.3,gol31.013,"Praeuxlog:a.b.3--Cmp Program-13",Ver:3,Other,cancelled,approved,41ILC,2007-1-3,submitted,inspection_step," "
815,Pra607,Praeuxlog,a.b.3,gol31.014,"Praeuxlog:a.b.3--Cmp Program-14",Ver:3,Other,cancelled,in_review,88MRU,2016-3-24,pending,review_step,"Open Source. No commercial support"
816,Pra607,Praeuxlog,a.b.3,gol31.015,"Praeuxlog:a.b.3--Cmp Program-15",Ver:3,Commercial,cancelled,released,66TJB,2005-10-17,approved,approval_step," "
817,Pra607,Praeuxlog,a.b.3,gol31.016,"Praeuxlog:a.b.3--Cmp Program-16",Ver:3,"Open Source",cancelled,released,67FPY,2002-3-27,pending,review_step," "
818,Pra607,Praeuxlog,a.b.3,gol31.017,"Praeuxlog:a.b.3--Cmp Program-17",Ver:3,"Open Source",cancelled,released,32HAY,2024-10-5,pending,review_step," "
819,Pra607,Praeuxlog,a.b.3,gol31.018,"Praeuxlog:a.b.3--Cmp Program-18",Ver:3,Other,cancelled,submitted,34UEM,2000-5-20,submitted,review_step,"Public Domain. No Support"
820,Pra607,Praeuxlog,a.b.3,gol31.019,"Praeuxlog:a.b.3--Cmp Program-19",Ver:3,Other,cancelled,submitted,19YTS,2028-9-21,approved,review_step," "
821,Pra290,Praeuxlog,a.b.4,gol31.00,"Praeuxlog:a.b.4--Cmp Program-0",Ver:4,Other,cancelled,in_review,35GZT,2025-4-20,approved,review_step," "
822,Pra290,Praeuxlog,a.b.4,gol31.01,"Praeuxlog:a.b.4--Cmp Program-1",Ver:4,"Open Source",cancelled,released,63BUA,2028-1-14,submitted,review_step," "
823,Pra290,Praeuxlog,a.b.4,gol31.02,"Praeuxlog:a.b.4--Cmp Program-2",Ver:4,"Open Source",cancelled,released,98GHR,2027-5-10,submitted,approval_step," "
824,Pra290,Praeuxlog,a.b.4,gol31.03,"Praeuxlog:a.b.4--Cmp Program-3",Ver:4,Other,cancelled,in_review,84HDW,2012-8-16,approved,inspection_step," "
825,Pra290,Praeuxlog,a.b.4,gol31.04,"Praeuxlog:a.b.4--Cmp Program-4",Ver:4,Commercial,cancelled,pending,81ASS,2024-2-24,submitted,inspection_step," "
826,Pra290,Praeuxlog,a.b.4,gol31.05,"Praeuxlog:a.b.4--Cmp Program-5",Ver:4,Other,cancelled,submitted,84LKC,2001-8-17,submitted,inspection_step," "
827,Pra290,Praeuxlog,a.b.4,gol31.06,"Praeuxlog:a.b.4--Cmp Program-6",Ver:4,Commercial,cancelled,approved,70IOO,2019-1-22,pending,inspection_step,"Public Domain. No Support"
828,Pra290,Praeuxlog,a.b.4,gol31.07,"Praeuxlog:a.b.4--Cmp Program-7",Ver:4,"Open Source",cancelled,in_review,90JTI,2013-7-9,submitted,inspection_step," "
829,Pra290,Praeuxlog,a.b.4,gol31.08,"Praeuxlog:a.b.4--Cmp Program-8",Ver:4,Other,cancelled,submitted,85EKU,2029-4-23,approved,approval_step," "
830,Pra290,Praeuxlog,a.b.4,gol31.09,"Praeuxlog:a.b.4--Cmp Program-9",Ver:4,"Open Source",cancelled,approved,53MRJ,2016-1-10,submitted,inspection_step," "
831,Pra290,Praeuxlog,a.b.4,gol31.010,"Praeuxlog:a.b.4--Cmp Program-10",Ver:4,Internal,cancelled,approved,69XVB,2024-10-7,pending,approval_step," "
832,Pra290,Praeuxlog,a.b.4,gol31.011,"Praeuxlog:a.b.4--Cmp Program-11",Ver:4,Internal,cancelled,pending,72KZI,2006-9-31,approved,review_step," "
833,Pra290,Praeuxlog,a.b.4,gol31.012,"Praeuxlog:a.b.4--Cmp Program-12",Ver:4,"Open Source",cancelled,approved,53FRI,2023-1-22,submitted,approval_step," "
834,Pra290,Praeuxlog,a.b.4,gol31.013,"Praeuxlog:a.b.4--Cmp Program-13",Ver:4,Commercial,cancelled,approved,39FBY,2025-4-23,approved,inspection_step,"Public Domain. No Support"
835,Pra290,Praeuxlog,a.b.4,gol31.014,"Praeuxlog:a.b.4--Cmp Program-14",Ver:4,Internal,cancelled,released,79VEQ,2009-5-2,pending,inspection_step,"Public Domain. No Support"
836,Pra290,Praeuxlog,a.b.4,gol31.015,"Praeuxlog:a.b.4--Cmp Program-15",Ver:4,Internal,cancelled,submitted,89OIX,2004-11-22,submitted,approval_step,"Public Domain. No Support"
837,Pra290,Praeuxlog,a.b.4,gol31.016,"Praeuxlog:a.b.4--Cmp Program-16",Ver:4,Internal,cancelled,submitted,58RQL,2002-6-9,approved,inspection_step,"Open Source. No commercial support"
838,Pra290,Praeuxlog,a.b.4,gol31.017,"Praeuxlog:a.b.4--Cmp Program-17",Ver:4,Other,cancelled,in_review,31NFX,2029-2-29,pending,review_step," "
839,Pra290,Praeuxlog,a.b.4,gol31.018,"Praeuxlog:a.b.4--Cmp Program-18",Ver:4,"Open Source",cancelled,submitted,91DFA,2019-8-23,submitted,inspection_step,"Public Domain. No Support"
840,Pra290,Praeuxlog,a.b.4,gol31.019,"Praeuxlog:a.b.4--Cmp Program-19",Ver:4,"Open Source",cancelled,in_review,98JJM,2024-12-9,submitted,review_step," "
841,Pra146,Praeuxlog,a.b.5,gol31.00,"Praeuxlog:a.b.5--Cmp Program-0",Ver:5,Commercial,cancelled,in_review,95QRQ,2030-1-11,submitted,approval_step," "
842,Pra146,Praeuxlog,a.b.5,gol31.01,"Praeuxlog:a.b.5--Cmp Program-1",Ver:5,Internal,cancelled,submitted,27AQK,2002-10-5,approved,review_step," "
843,Pra146,Praeuxlog,a.b.5,gol31.02,"Praeuxlog:a.b.5--Cmp Program-2",Ver:5,Internal,cancelled,in_review,83NPO,2028-8-18,approved,approval_step," "
844,Pra146,Praeuxlog,a.b.5,gol31.03,"Praeuxlog:a.b.5--Cmp Program-3",Ver:5,Commercial,cancelled,pending,98BYE,2030-3-19,pending,inspection_step," "
845,Pra146,Praeuxlog,a.b.5,gol31.04,"Praeuxlog:a.b.5--Cmp Program-4",Ver:5,"Open Source",cancelled,released,11HSL,2016-12-24,approved,inspection_step,"Public Domain. No Support"
846,Pra146,Praeuxlog,a.b.5,gol31.05,"Praeuxlog:a.b.5--Cmp Program-5",Ver:5,Other,cancelled,released,88CIO,2010-5-15,approved,approval_step," "
847,Pra146,Praeuxlog,a.b.5,gol31.06,"Praeuxlog:a.b.5--Cmp Program-6",Ver:5,Other,cancelled,pending,66OHT,2022-4-17,approved,approval_step,"Open Source. No commercial support"
848,Pra146,Praeuxlog,a.b.5,gol31.07,"Praeuxlog:a.b.5--Cmp Program-7",Ver:5,"Open Source",cancelled,pending,42SDU,2004-12-3,approved,inspection_step,"Public Domain. No Support"
849,Pra146,Praeuxlog,a.b.5,gol31.08,"Praeuxlog:a.b.5--Cmp Program-8",Ver:5,Commercial,cancelled,pending,58WBS,2027-11-6,approved,inspection_step," "
850,Pra146,Praeuxlog,a.b.5,gol31.09,"Praeuxlog:a.b.5--Cmp Program-9",Ver:5,Internal,cancelled,released,87OMJ,2001-5-9,approved,approval_step," "
851,Pra146,Praeuxlog,a.b.5,gol31.010,"Praeuxlog:a.b.5--Cmp Program-10",Ver:5,Internal,cancelled,in_review,74XRB,2005-9-13,pending,review_step,"Public Domain. No Support"
852,Pra146,Praeuxlog,a.b.5,gol31.011,"Praeuxlog:a.b.5--Cmp Program-11",Ver:5,Internal,cancelled,pending,48WMW,2024-3-31,pending,approval_step," "
853,Pra146,Praeuxlog,a.b.5,gol31.012,"Praeuxlog:a.b.5--Cmp Program-12",Ver:5,"Open Source",cancelled,pending,92FVC,2007-5-21,approved,review_step," "
854,Pra146,Praeuxlog,a.b.5,gol31.013,"Praeuxlog:a.b.5--Cmp Program-13",Ver:5,Internal,cancelled,in_review,21RSI,2002-5-30,pending,inspection_step,"Public Domain. No Support"
855,Pra146,Praeuxlog,a.b.5,gol31.014,"Praeuxlog:a.b.5--Cmp Program-14",Ver:5,Commercial,cancelled,pending,74NET,2010-4-28,submitted,inspection_step," "
856,Pra146,Praeuxlog,a.b.5,gol31.015,"Praeuxlog:a.b.5--Cmp Program-15",Ver:5,"Open Source",cancelled,in_review,92RZW,2006-8-31,approved,inspection_step,"Open Source. No commercial support"
857,Pra146,Praeuxlog,a.b.5,gol31.016,"Praeuxlog:a.b.5--Cmp Program-16",Ver:5,"Open Source",cancelled,submitted,85PDY,2013-3-5,submitted,approval_step," "
858,Pra146,Praeuxlog,a.b.5,gol31.017,"Praeuxlog:a.b.5--Cmp Program-17",Ver:5,"Open Source",cancelled,released,29FWU,2004-7-11,submitted,review_step," "
859,Pra146,Praeuxlog,a.b.5,gol31.018,"Praeuxlog:a.b.5--Cmp Program-18",Ver:5,Other,cancelled,pending,92KRV,2012-5-30,approved,inspection_step," "
860,Pra146,Praeuxlog,a.b.5,gol31.019,"Praeuxlog:a.b.5--Cmp Program-19",Ver:5,Internal,cancelled,approved,66NUR,2006-6-5,approved,inspection_step," "
861,Pra798,Praeuxlog,a.b.6,gol31.00,"Praeuxlog:a.b.6--Cmp Program-0",Ver:6,Internal,cancelled,in_review,69CTM,2015-1-2,submitted,review_step," "
862,Pra798,Praeuxlog,a.b.6,gol31.01,"Praeuxlog:a.b.6--Cmp Program-1",Ver:6,Internal,cancelled,released,35EPH,2002-2-27,approved,review_step," "
863,Pra798,Praeuxlog,a.b.6,gol31.02,"Praeuxlog:a.b.6--Cmp Program-2",Ver:6,Commercial,cancelled,approved,40DAZ,2000-1-14,approved,inspection_step," "
864,Pra798,Praeuxlog,a.b.6,gol31.03,"Praeuxlog:a.b.6--Cmp Program-3",Ver:6,Internal,cancelled,submitted,86NZY,2017-2-25,approved,review_step,"Public Domain. No Support"
865,Pra798,Praeuxlog,a.b.6,gol31.04,"Praeuxlog:a.b.6--Cmp Program-4",Ver:6,Internal,cancelled,in_review,88SHS,2016-7-1,pending,review_step," "
866,Pra798,Praeuxlog,a.b.6,gol31.05,"Praeuxlog:a.b.6--Cmp Program-5",Ver:6,Other,cancelled,approved,27OUQ,2016-10-11,submitted,inspection_step," "
867,Pra798,Praeuxlog,a.b.6,gol31.06,"Praeuxlog:a.b.6--Cmp Program-6",Ver:6,Commercial,cancelled,approved,31LKQ,2018-8-11,approved,review_step,"Public Domain. No Support"
868,Pra798,Praeuxlog,a.b.6,gol31.07,"Praeuxlog:a.b.6--Cmp Program-7",Ver:6,Other,cancelled,pending,35TGK,2004-2-9,pending,approval_step,"Public Domain. No Support"
869,Pra798,Praeuxlog,a.b.6,gol31.08,"Praeuxlog:a.b.6--Cmp Program-8",Ver:6,"Open Source",cancelled,pending,74PHS,2019-6-26,approved,review_step," "
870,Pra798,Praeuxlog,a.b.6,gol31.09,"Praeuxlog:a.b.6--Cmp Program-9",Ver:6,"Open Source",cancelled,in_review,76DAG,2029-7-23,pending,approval_step," "
871,Pra798,Praeuxlog,a.b.6,gol31.010,"Praeuxlog:a.b.6--Cmp Program-10",Ver:6,"Open Source",cancelled,submitted,55INV,2015-6-15,approved,inspection_step," "
872,Pra798,Praeuxlog,a.b.6,gol31.011,"Praeuxlog:a.b.6--Cmp Program-11",Ver:6,Commercial,cancelled,pending,93XLK,2011-3-1,submitted,review_step," "
873,Pra798,Praeuxlog,a.b.6,gol31.012,"Praeuxlog:a.b.6--Cmp Program-12",Ver:6,Internal,cancelled,released,65UID,2022-7-10,pending,inspection_step," "
874,Pra798,Praeuxlog,a.b.6,gol31.013,"Praeuxlog:a.b.6--Cmp Program-13",Ver:6,Commercial,cancelled,approved,22GXA,2012-3-3,submitted,approval_step," "
875,Pra798,Praeuxlog,a.b.6,gol31.014,"Praeuxlog:a.b.6--Cmp Program-14",Ver:6,Internal,cancelled,released,20NQP,2024-9-16,submitted,approval_step,"Open Source. No commercial support"
876,Pra798,Praeuxlog,a.b.6,gol31.015,"Praeuxlog:a.b.6--Cmp Program-15",Ver:6,Commercial,cancelled,released,99ZXT,2009-9-19,submitted,review_step," "
877,Pra798,Praeuxlog,a.b.6,gol31.016,"Praeuxlog:a.b.6--Cmp Program-16",Ver:6,"Open Source",cancelled,submitted,96GSG,2029-3-19,submitted,approval_step," "
878,Pra798,Praeuxlog,a.b.6,gol31.017,"Praeuxlog:a.b.6--Cmp Program-17",Ver:6,Other,cancelled,submitted,38SHB,2025-10-23,approved,inspection_step," "
879,Pra798,Praeuxlog,a.b.6,gol31.018,"Praeuxlog:a.b.6--Cmp Program-18",Ver:6,Internal,cancelled,approved,78FZQ,2016-12-20,approved,review_step," "
880,Pra798,Praeuxlog,a.b.6,gol31.019,"Praeuxlog:a.b.6--Cmp Program-19",Ver:6,Commercial,cancelled,pending,19KBI,2021-11-27,pending,review_step," "
881,Pra454,Praeuxlog,a.b.7,gol31.00,"Praeuxlog:a.b.7--Cmp Program-0",Ver:7,Internal,cancelled,pending,31DMA,2001-11-26,approved,review_step," "
882,Pra454,Praeuxlog,a.b.7,gol31.01,"Praeuxlog:a.b.7--Cmp Program-1",Ver:7,"Open Source",cancelled,in_review,58KXU,2030-9-29,pending,approval_step," "
883,Pra454,Praeuxlog,a.b.7,gol31.02,"Praeuxlog:a.b.7--Cmp Program-2",Ver:7,Commercial,cancelled,submitted,91TMQ,2000-12-9,approved,review_step," "
884,Pra454,Praeuxlog,a.b.7,gol31.03,"Praeuxlog:a.b.7--Cmp Program-3",Ver:7,Other,cancelled,submitted,39ZQC,2008-1-3,pending,inspection_step," "
885,Pra454,Praeuxlog,a.b.7,gol31.04,"Praeuxlog:a.b.7--Cmp Program-4",Ver:7,Internal,cancelled,released,65YIV,2028-3-12,submitted,inspection_step," "
886,Pra454,Praeuxlog,a.b.7,gol31.05,"Praeuxlog:a.b.7--Cmp Program-5",Ver:7,Internal,cancelled,submitted,68FUY,2030-8-22,submitted,approval_step," "
887,Pra454,Praeuxlog,a.b.7,gol31.06,"Praeuxlog:a.b.7--Cmp Program-6",Ver:7,"Open Source",cancelled,pending,93YTD,2007-3-9,submitted,review_step," "
888,Pra454,Praeuxlog,a.b.7,gol31.07,"Praeuxlog:a.b.7--Cmp Program-7",Ver:7,Internal,cancelled,submitted,54JCM,2010-12-25,pending,review_step," "
889,Pra454,Praeuxlog,a.b.7,gol31.08,"Praeuxlog:a.b.7--Cmp Program-8",Ver:7,"Open Source",cancelled,in_review,50DSE,2016-2-17,approved,review_step," "
890,Pra454,Praeuxlog,a.b.7,gol31.09,"Praeuxlog:a.b.7--Cmp Program-9",Ver:7,"Open Source",cancelled,in_review,62CHY,2028-2-22,pending,approval_step,"Public Domain. No Support"
891,Pra454,Praeuxlog,a.b.7,gol31.010,"Praeuxlog:a.b.7--Cmp Program-10",Ver:7,Internal,cancelled,in_review,91FAN,2001-10-24,pending,inspection_step," "
892,Pra454,Praeuxlog,a.b.7,gol31.011,"Praeuxlog:a.b.7--Cmp Program-11",Ver:7,Commercial,cancelled,submitted,15MJL,2011-2-4,approved,inspection_step," "
893,Pra454,Praeuxlog,a.b.7,gol31.012,"Praeuxlog:a.b.7--Cmp Program-12",Ver:7,"Open Source",cancelled,approved,38YUZ,2002-7-11,submitted,inspection_step,"Open Source. No commercial support"
894,Pra454,Praeuxlog,a.b.7,gol31.013,"Praeuxlog:a.b.7--Cmp Program-13",Ver:7,Commercial,cancelled,submitted,88PEJ,2025-12-10,approved,inspection_step,"Public Domain. No Support"
895,Pra454,Praeuxlog,a.b.7,gol31.014,"Praeuxlog:a.b.7--Cmp Program-14",Ver:7,Commercial,cancelled,in_review,35DWJ,2017-7-13,pending,approval_step," "
896,Pra454,Praeuxlog,a.b.7,gol31.015,"Praeuxlog:a.b.7--Cmp Program-15",Ver:7,Other,cancelled,approved,79DSM,2017-5-4,submitted,approval_step,"Open Source. No commercial support"
897,Pra454,Praeuxlog,a.b.7,gol31.016,"Praeuxlog:a.b.7--Cmp Program-16",Ver:7,Commercial,cancelled,pending,41RJS,2012-12-23,pending,review_step,"Open Source. No commercial support"
898,Pra454,Praeuxlog,a.b.7,gol31.017,"Praeuxlog:a.b.7--Cmp Program-17",Ver:7,Other,cancelled,in_review,56NXJ,2030-3-31,approved,inspection_step," "
899,Pra454,Praeuxlog,a.b.7,gol31.018,"Praeuxlog:a.b.7--Cmp Program-18",Ver:7,Internal,cancelled,pending,87EZN,2006-11-30,pending,review_step," "
900,Pra454,Praeuxlog,a.b.7,gol31.019,"Praeuxlog:a.b.7--Cmp Program-19",Ver:7,"Open Source",cancelled,released,88OAP,2022-6-25,submitted,review_step," "
901,Pra502,Praeuxlog,a.b.8,gol31.00,"Praeuxlog:a.b.8--Cmp Program-0",Ver:8,"Open Source",cancelled,approved,37WKX,2013-8-26,approved,review_step," "
902,Pra502,Praeuxlog,a.b.8,gol31.01,"Praeuxlog:a.b.8--Cmp Program-1",Ver:8,Commercial,cancelled,pending,88AFG,2016-3-3,approved,review_step," "
903,Pra502,Praeuxlog,a.b.8,gol31.02,"Praeuxlog:a.b.8--Cmp Program-2",Ver:8,Internal,cancelled,pending,30OTY,2013-3-21,approved,inspection_step," "
904,Pra502,Praeuxlog,a.b.8,gol31.03,"Praeuxlog:a.b.8--Cmp Program-3",Ver:8,"Open Source",cancelled,in_review,83OQJ,2007-5-12,submitted,review_step," "
